Loyalty Number,Persona,CLV,Churn_Probability,Retention_Action,Flights_Last_12M,Recency_Flights,Net_Points_History,Tenure_Months,BDS_Score,Churn_Target,Churn_Type
967093,Loyal Champions,7425.27,0.0323521,VIP Lounge Access & Exclusive Partner Perks,12,3.0263157894736845,17910.0,59,0.12971956510607457,0,Active
156750,Active Leisure,7429.08,0.026374761,Seasonal Flight Promos & Partner Hotel Deals,25,1.0197368421052633,34748.0,14,0.07233949373686971,0,Active
979548,Active Leisure,7431.66,0.024021292,Seasonal Flight Promos & Partner Hotel Deals,30,1.0197368421052633,49887.0,48,0.3169956140350877,0,Active
424983,Active Leisure,7432.2,0.017008359,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,50450.0,41,0.042077850877192985,0,Active
370517,Active Leisure,7432.3,0.031635575,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,42718.0,46,0.029742324561403514,0,Active
779573,Active Leisure,7433.82,0.0026876326,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,44671.0,64,0.25233686159604757,0,Active
582493,Active Leisure,7434.25,0.021666922,Seasonal Flight Promos & Partner Hotel Deals,29,2.0065789473684212,65884.0,45,0.19411303625837115,0,Active
632399,Active Leisure,7434.25,0.028777288,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,41382.0,14,0.054824561403508776,0,Active
323345,Active Leisure,7439.98,0.016954089,Seasonal Flight Promos & Partner Hotel Deals,26,4.967105263157895,67544.0,42,0.4576206140350877,0,Active
804534,Active Leisure,7440.92,0.015907228,Seasonal Flight Promos & Partner Hotel Deals,21,2.0065789473684212,57455.0,26,0.41741091090372284,0,Active
866501,New Members (Onboarding),7441.0,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,1,1.0,1,Soft Churn
284889,Active Leisure,7444.94,0.035034295,Seasonal Flight Promos & Partner Hotel Deals,24,2.0065789473684212,51598.0,29,0.05852521929824561,0,Active
501189,Ghost Members,7446.81,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,71,1.0,1,Soft Churn
144328,Active Leisure,7449.86,0.002043635,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,18147.0,64,0.21267204970250386,0,Active
846717,Ghost Members,7453.0,0.99299663,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,66,1.0,1,Soft Churn
594636,New Members (Onboarding),7457.47,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,1,1.0,1,Soft Churn
621731,Loyal Champions,7462.93,0.9733184,Milestone Reward Points & Elite Tier Appreciation Gift,11,6.973684210526316,33023.0,62,0.5790570175438596,1,Soft Churn
901780,Active Leisure,7462.93,0.050509654,Seasonal Flight Promos & Partner Hotel Deals,27,1.0197368421052633,73310.0,23,0.42578756137665763,0,Active
660395,Active Leisure,7469.56,0.022246832,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,39825.0,23,0.4277060119000313,0,Active
319658,Loyal Champions,7472.67,0.025367916,VIP Lounge Access & Exclusive Partner Perks,9,1.0197368421052633,10622.0,10,0.054824561403508776,0,Active
853037,Ghost Members,7474.61,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,72,1.0,1,Soft Churn
454145,Loyal Champions,7477.18,0.116067745,VIP Lounge Access & Exclusive Partner Perks,6,1.0197368421052633,10362.0,7,0.054824561403508776,0,Active
138896,Loyal Champions,7481.83,0.0021757984,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,32259.0,63,0.3169956140350877,0,Active
163598,Active Leisure,7482.49,0.025901673,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,51835.0,45,0.24190486845658501,0,Active
101356,Ghost Members,7482.64,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,67,1.0,1,Soft Churn
390435,Loyal Champions,7484.31,0.039968368,VIP Lounge Access & Exclusive Partner Perks,16,3.0263157894736845,17412.0,13,0.09355952427142313,0,Active
836622,Loyal Champions,7485.36,0.018372463,VIP Lounge Access & Exclusive Partner Perks,13,2.0065789473684212,16001.0,15,0.11410350311971085,0,Active
463230,Active Leisure,7486.02,0.031294048,Seasonal Flight Promos & Partner Hotel Deals,22,3.0263157894736845,46734.0,43,0.2315895754745225,0,Active
820370,Loyal Champions,7486.09,0.050730873,VIP Lounge Access & Exclusive Partner Perks,10,3.0263157894736845,14396.0,14,0.5143866135201324,0,Active
419953,Active Leisure,7486.17,0.028382432,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,42621.0,36,0.19216008771929827,0,Active
790734,Active Leisure,7487.74,0.02692868,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,36789.0,35,0.3169956140350877,0,Active
797432,At-Risk Elites,5811.92,0.9932573,Priority Reactivation Concierge & Status Extension,0,24.0,0.0,4,1.0,1,Soft Churn
748586,Loyal Champions,7492.16,0.14947873,VIP Lounge Access & Exclusive Partner Perks,5,3.0263157894736845,7881.0,6,0.35043859649122805,1,Hard Churn
694757,Active Leisure,7495.68,0.032340422,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,34472.0,45,0.3169956140350877,0,Active
741422,Loyal Champions,7495.68,0.002165559,VIP Lounge Access & Exclusive Partner Perks,15,1.0197368421052633,29066.0,65,0.12924890350877194,0,Active
149782,Active Leisure,7498.29,0.0021234944,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,65535.0,61,0.06633771929824561,0,Active
525579,Active Leisure,7501.66,0.030261522,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,40774.0,28,0.19216008771929827,0,Active
855400,Active Leisure,7503.37,0.032208923,Seasonal Flight Promos & Partner Hotel Deals,21,3.0263157894736845,40769.0,38,0.4490300863509249,0,Active
584537,Active Leisure,7504.69,0.0025548926,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,33080.0,64,0.3169956140350877,0,Active
447401,Active Leisure,7505.77,0.02505726,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,19641.0,13,0.03131535826926869,0,Active
621832,Active Leisure,7507.46,0.019578036,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,29983.0,51,0.49113065664562017,0,Active
774226,Active Leisure,7507.46,0.023096455,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,28812.0,13,0.034416371301870925,0,Active
122797,Loyal Champions,5946.67,0.16598815,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,39222.0,2,0.3169956140350877,0,Active
274083,Loyal Champions,7519.13,0.22407047,Milestone Reward Points & Elite Tier Appreciation Gift,16,3.947368421052632,49266.0,25,0.440625,0,Active
694021,At-Risk Elites,6847.59,0.9932573,Priority Reactivation Concierge & Status Extension,0,24.0,0.0,3,1.0,1,Hard Churn
414727,Active Leisure,7519.13,0.02045409,Seasonal Flight Promos & Partner Hotel Deals,24,3.0263157894736845,57734.0,52,0.29454964714055876,0,Active
973860,Loyal Champions,7519.13,0.013340353,VIP Lounge Access & Exclusive Partner Perks,12,3.947368421052632,29439.0,65,0.4151315789473684,0,Active
545378,Loyal Champions,7521.28,0.022711983,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,35990.0,15,0.3169956140350877,0,Active
180207,Loyal Champions,7522.9,0.002284511,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,28283.0,72,0.029742324561403514,0,Active
911089,Active Leisure,7524.44,0.030327482,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,35344.0,45,0.34461736199477966,0,Active
814698,Loyal Champions,7524.88,0.13224132,VIP Lounge Access & Exclusive Partner Perks,10,1.0197368421052633,19834.0,6,0.042077850877192985,0,Active
369603,Loyal Champions,7529.86,0.021714056,VIP Lounge Access & Exclusive Partner Perks,12,2.0065789473684212,25038.0,57,0.33344298245614035,0,Active
747509,Loyal Champions,7529.86,0.1346654,VIP Lounge Access & Exclusive Partner Perks,5,3.0263157894736845,7445.0,7,0.35043859649122805,0,Active
268842,Active Leisure,7531.03,0.020322416,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,42268.0,40,0.27354496789935917,0,Active
310534,Active Leisure,7531.7,0.024995696,Seasonal Flight Promos & Partner Hotel Deals,23,2.0065789473684212,54606.0,58,0.16036818549235685,0,Active
743734,Active Leisure,7531.7,0.04856384,Seasonal Flight Promos & Partner Hotel Deals,22,3.0263157894736845,51342.0,55,0.48646119288238693,0,Active
877730,Active Leisure,7540.05,0.012633672,Seasonal Flight Promos & Partner Hotel Deals,21,3.0263157894736845,40635.0,67,0.48162558710500225,0,Active
519933,Loyal Champions,7545.55,0.96993095,Milestone Reward Points & Elite Tier Appreciation Gift,19,3.0263157894736845,44981.0,48,0.588354004346213,1,Soft Churn
557932,Active Leisure,7546.61,0.032663014,Seasonal Flight Promos & Partner Hotel Deals,25,1.0197368421052633,43012.0,12,0.042077850877192985,0,Active
329730,Loyal Champions,7547.76,0.14698543,VIP Lounge Access & Exclusive Partner Perks,4,1.0197368421052633,4364.0,7,0.3169956140350877,0,Active
410209,Active Leisure,7553.94,0.024357207,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,49189.0,25,0.042077850877192985,0,Active
622334,Active Leisure,7555.83,0.044967517,Seasonal Flight Promos & Partner Hotel Deals,19,3.0263157894736845,25109.0,23,0.40953953557882494,0,Active
422276,Active Leisure,7556.24,0.008672488,Seasonal Flight Promos & Partner Hotel Deals,25,1.0197368421052633,45227.0,60,0.16707785087719298,0,Active
548244,Active Leisure,7562.82,0.009893537,Seasonal Flight Promos & Partner Hotel Deals,24,1.0197368421052633,45852.0,60,0.32870226270468095,0,Active
283122,Loyal Champions,7568.85,0.018638657,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,23866.0,53,0.0712719298245614,0,Active
714536,Active Leisure,7573.34,0.03803338,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,42594.0,50,0.20490679824561406,0,Active
720197,Loyal Champions,7577.07,0.013570872,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,34725.0,56,0.31317023949964273,0,Active
662665,Active Leisure,7582.11,0.022453928,Seasonal Flight Promos & Partner Hotel Deals,24,1.0197368421052633,30453.0,58,0.0790844298245614,0,Active
889796,Active Leisure,7582.11,0.0023104842,Seasonal Flight Promos & Partner Hotel Deals,24,2.0065789473684212,45964.0,64,0.0712719298245614,0,Active
965590,Loyal Champions,7582.11,0.019901998,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,39821.0,32,0.33344298245614035,0,Active
498989,Loyal Champions,7583.14,0.030173467,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,26964.0,39,0.45602000427899014,0,Active
177457,Corporate Flyers,7583.19,0.003055486,Double Miles on Business Routes & Business Class Upgrades,28,1.0197368421052633,55727.0,71,0.4052940475572546,0,Active
645688,Corporate Flyers,7583.19,0.0043042162,Double Miles on Business Routes & Business Class Upgrades,14,2.0065789473684212,27104.0,71,0.5241121448333046,0,Active
960082,Active Leisure,7595.34,0.035659198,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,48534.0,22,0.3169956140350877,0,Active
417118,Active Leisure,7596.14,0.022369297,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,47993.0,35,0.054824561403508776,0,Active
314147,Active Leisure,7600.44,0.025315365,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,43383.0,42,0.0918311403508772,0,Active
279967,Loyal Champions,7601.95,0.032081038,VIP Lounge Access & Exclusive Partner Perks,11,2.0065789473684212,39814.0,22,0.37152789410641596,0,Active
450995,Loyal Champions,7164.01,0.16574188,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,21095.0,3,0.06633771929824561,0,Active
840481,Active Leisure,7610.2,0.044814426,Seasonal Flight Promos & Partner Hotel Deals,36,1.0197368421052633,70269.0,24,0.0918311403508772,0,Active
412743,New Members (Onboarding),7610.54,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,1,1.0,1,Soft Churn
806815,Active Leisure,7610.54,0.022821784,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,42281.0,20,0.41297659660244107,0,Active
764703,Loyal Champions,7611.21,0.08242867,VIP Lounge Access & Exclusive Partner Perks,7,3.947368421052632,11747.0,11,0.3908717105263158,0,Active
794602,Active Leisure,7611.21,0.021349879,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,56904.0,37,0.029742324561403514,0,Active
275298,Active Leisure,7613.19,0.02662442,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,21780.0,49,0.06633771929824561,0,Active
337260,Active Leisure,7613.19,0.030225439,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,41822.0,36,0.30730417829712275,0,Active
938873,Loyal Champions,7614.67,0.03493142,VIP Lounge Access & Exclusive Partner Perks,9,1.0197368421052633,18974.0,33,0.18529970970877715,0,Active
986792,New Members (Onboarding),7200.66,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,2,1.0,1,Soft Churn
770591,Loyal Champions,7615.38,0.012648795,VIP Lounge Access & Exclusive Partner Perks,11,3.947368421052632,37122.0,66,0.5158717105263158,0,Active
301155,Loyal Champions,7627.03,0.025277182,VIP Lounge Access & Exclusive Partner Perks,15,1.0197368421052633,27876.0,36,0.06633771929824561,0,Active
287591,Active Leisure,7627.31,0.025614891,Seasonal Flight Promos & Partner Hotel Deals,20,2.0065789473684212,48450.0,34,0.14569627192982457,0,Active
668136,Active Leisure,7628.75,0.029488709,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,31031.0,10,0.3169956140350877,0,Active
881001,Loyal Champions,7630.35,0.02047393,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,17144.0,17,0.0790844298245614,0,Active
803844,Loyal Champions,7633.82,0.025116896,VIP Lounge Access & Exclusive Partner Perks,13,2.0065789473684212,35036.0,41,0.09553179824561403,0,Active
714944,Loyal Champions,7636.28,0.016653955,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,25342.0,22,0.19860907425007102,0,Active
663343,Active Leisure,7638.44,0.003983095,Seasonal Flight Promos & Partner Hotel Deals,20,2.0065789473684212,50165.0,69,0.33344298245614035,0,Active
315225,Loyal Champions,7639.67,0.97982293,Milestone Reward Points & Elite Tier Appreciation Gift,10,3.947368421052632,26643.0,30,0.5537006578947368,1,Soft Churn
166535,Active Leisure,7645.86,0.0024644884,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,31064.0,65,0.19734621085439483,0,Active
757885,Loyal Champions,7647.45,0.033188343,VIP Lounge Access & Exclusive Partner Perks,15,2.0065789473684212,34246.0,47,0.33344298245614035,0,Active
401943,Ghost Members,7648.26,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,68,1.0,1,Soft Churn
536517,Loyal Champions,7654.23,0.0059573827,VIP Lounge Access & Exclusive Partner Perks,16,2.0065789473684212,30871.0,66,0.4699552440365218,0,Active
538507,Loyal Champions,7659.5,0.02371149,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,27405.0,16,0.06633771929824561,0,Active
405201,Active Leisure,7661.39,0.02274416,Seasonal Flight Promos & Partner Hotel Deals,22,2.0065789473684212,28397.0,18,0.12061403508771928,0,Active
312312,Loyal Champions,7662.43,0.041935124,VIP Lounge Access & Exclusive Partner Perks,9,1.0197368421052633,26164.0,21,0.3242435345057714,0,Active
867624,Active Leisure,7663.87,0.025893517,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,45546.0,46,0.10416666666666666,0,Active
603539,Active Leisure,7668.81,0.035198115,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,47813.0,41,0.18668401800787843,0,Active
117351,Ghost Members,7675.87,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,68,1.0,1,Soft Churn
856942,Loyal Champions,7675.87,0.10616417,VIP Lounge Access & Exclusive Partner Perks,10,3.947368421052632,32189.0,33,0.5158717105263158,0,Active
408838,Loyal Champions,7680.15,0.022973265,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,34676.0,43,0.3231324064379877,0,Active
901520,Loyal Champions,7680.75,0.021288857,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,34112.0,57,0.22916666666666669,0,Active
264491,Active Leisure,7681.55,0.016737632,Seasonal Flight Promos & Partner Hotel Deals,20,2.0065789473684212,52562.0,60,0.2858771924185528,0,Active
609296,Loyal Champions,7684.89,0.02591032,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,33745.0,41,0.5068232002419842,0,Active
654389,Loyal Champions,7234.14,0.1610401,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,36548.5,3,0.029742324561403514,0,Active
167933,Active Leisure,7689.71,0.02284312,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,32614.0,34,0.435556093875141,0,Active
439251,Active Leisure,7692.46,0.020458404,Seasonal Flight Promos & Partner Hotel Deals,31,1.0197368421052633,58745.0,58,0.054824561403508776,0,Active
552669,Active Leisure,7692.46,0.023521366,Seasonal Flight Promos & Partner Hotel Deals,28,1.0197368421052633,39467.0,57,0.34683750030415844,0,Active
252679,Loyal Champions,7693.12,0.10744376,VIP Lounge Access & Exclusive Partner Perks,6,2.0065789473684212,10810.0,7,0.33344298245614035,0,Active
542893,Loyal Champions,7694.06,0.024079973,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,27400.0,45,0.23286732456140352,0,Active
754517,Active Leisure,7699.63,0.020715155,Seasonal Flight Promos & Partner Hotel Deals,23,2.0065789473684212,51958.0,32,0.18587781489267674,0,Active
553943,Active Leisure,7700.62,0.0023614652,Seasonal Flight Promos & Partner Hotel Deals,24,1.0197368421052633,46945.0,69,0.36073258777414563,0,Active
462616,Loyal Champions,7704.96,0.12516227,VIP Lounge Access & Exclusive Partner Perks,6,2.0065789473684212,11517.0,6,0.33344298245614035,0,Active
656360,Active Leisure,7706.96,0.0022743596,Seasonal Flight Promos & Partner Hotel Deals,28,1.0197368421052633,46074.0,69,0.042077850877192985,0,Active
996488,Active Leisure,7708.88,0.0026459012,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,51175.0,72,0.1897178822660443,0,Active
558543,Corporate Flyers,7712.06,0.0322701,Double Miles on Business Routes & Business Class Upgrades,17,1.0197368421052633,19560.0,9,0.042077850877192985,0,Active
221075,Loyal Champions,7713.49,0.03301212,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,22529.0,41,0.3169956140350877,0,Active
646178,Active Leisure,7713.82,0.027195787,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,29385.0,26,0.3169956140350877,0,Active
171419,Active Leisure,7714.62,0.02587359,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,39698.0,21,0.3169956140350877,0,Active
513661,Loyal Champions,7714.65,0.0065278504,VIP Lounge Access & Exclusive Partner Perks,12,4.967105263157895,32138.0,73,0.4950383771929825,0,Active
535852,Loyal Champions,7715.1,0.0023913702,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,31461.0,63,0.3169956140350877,0,Active
663573,Loyal Champions,7507.46,0.09116438,VIP Lounge Access & Exclusive Partner Perks,9,2.0065789473684212,18391.5,3,0.33344298245614035,0,Active
975181,Loyal Champions,7724.05,0.11862836,VIP Lounge Access & Exclusive Partner Perks,5,3.0263157894736845,4927.0,7,0.35043859649122805,0,Active
585386,Loyal Champions,7724.68,0.02753276,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,33769.0,19,0.4515418432638904,0,Active
956144,Active Leisure,7725.54,0.03141483,Seasonal Flight Promos & Partner Hotel Deals,31,1.0197368421052633,58480.0,50,0.0918311403508772,0,Active
480074,Loyal Champions,7726.99,0.06677863,VIP Lounge Access & Exclusive Partner Perks,14,3.0263157894736845,40496.0,1,0.08826754385964913,0,Active
818077,Active Leisure,7726.99,0.02682823,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,28157.0,21,0.3169956140350877,0,Active
700497,Loyal Champions,7731.71,0.100885615,VIP Lounge Access & Exclusive Partner Perks,6,1.0197368421052633,13752.0,5,0.3169956140350877,0,Active
913721,Active Leisure,7731.71,0.022179026,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,33315.0,47,0.13534335699165734,0,Active
534009,Loyal Champions,7732.39,0.015769485,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,33829.0,27,0.2009047444117909,0,Active
967628,Loyal Champions,7732.39,0.02454098,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,28099.0,26,0.3169956140350877,0,Active
541000,Active Leisure,7736.46,0.02782358,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,46472.0,48,0.3169956140350877,0,Active
871380,Active Leisure,7507.46,0.21294448,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,42438.0,2,0.3169956140350877,0,Active
101515,Loyal Champions,7737.27,0.021262232,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,32810.0,53,0.1605338687998762,0,Active
200309,Active Leisure,7743.92,0.002454696,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,33932.0,70,0.06633771929824561,0,Active
105073,Loyal Champions,7562.82,0.15209803,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,23164.5,3,0.3169956140350877,0,Active
504860,Loyal Champions,7748.81,0.9862206,Milestone Reward Points & Elite Tier Appreciation Gift,15,3.0263157894736845,39469.0,22,0.6238350461953701,1,Soft Churn
253689,Active Leisure,7756.17,0.035440776,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,39255.0,54,0.4512227655162052,0,Active
345244,Loyal Champions,7756.44,0.024819065,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,30929.0,46,0.042077850877192985,0,Active
804368,Loyal Champions,7758.59,0.028172486,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,16804.0,11,0.0790844298245614,0,Active
708982,Active Leisure,7761.27,0.023220101,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,30283.0,32,0.1497238785392902,0,Active
729205,Corporate Flyers,7762.59,0.01636907,Double Miles on Business Routes & Business Class Upgrades,16,1.0197368421052633,30089.0,22,0.06169577360098793,0,Active
121919,Loyal Champions,7764.27,0.039762978,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,19007.0,8,0.054824561403508776,0,Active
884708,Loyal Champions,7765.23,0.02214856,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,33928.0,33,0.12924890350877194,0,Active
737451,Ghost Members,7771.02,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,67,1.0,1,Soft Churn
666572,Loyal Champions,7771.16,0.03328257,VIP Lounge Access & Exclusive Partner Perks,9,1.0197368421052633,9394.0,10,0.3169956140350877,0,Active
430500,Loyal Champions,7771.58,0.024041358,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,34678.0,35,0.5225035212221922,0,Active
463263,Active Leisure,7771.58,0.02493869,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,33070.0,53,0.3169956140350877,0,Active
443199,Active Leisure,7776.84,0.025154889,Seasonal Flight Promos & Partner Hotel Deals,20,2.0065789473684212,39351.0,25,0.3483519616404095,0,Active
604943,Active Leisure,7776.84,0.017072031,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,32989.0,59,0.18347448708938086,0,Active
327866,Loyal Champions,7778.53,0.023704255,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,24343.0,13,0.3169956140350877,0,Active
617447,Active Leisure,7780.49,0.015829507,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,53243.0,51,0.10280492685541223,0,Active
427163,Active Leisure,7780.9,0.022794982,Seasonal Flight Promos & Partner Hotel Deals,29,1.0197368421052633,63680.0,44,0.26116193965493606,0,Active
909543,Active Leisure,7783.78,0.019886991,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,41052.0,58,0.029742324561403514,0,Active
122890,Active Leisure,7785.0,0.016741822,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,49606.0,40,0.3431285703529018,0,Active
697029,Active Leisure,7785.67,0.002571838,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,38633.0,67,0.10416666666666666,0,Active
884062,Active Leisure,7786.68,0.024144866,Seasonal Flight Promos & Partner Hotel Deals,25,2.0065789473684212,51713.0,20,0.3007695848358045,0,Active
400392,Active Leisure,7787.43,0.019988846,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,43925.0,25,0.342105746193678,0,Active
912588,Active Leisure,7799.44,0.017293142,Seasonal Flight Promos & Partner Hotel Deals,23,2.0065789473684212,48682.0,62,0.31557171957710783,0,Active
593039,Loyal Champions,7803.5,0.08501186,VIP Lounge Access & Exclusive Partner Perks,10,2.0065789473684212,17859.0,6,0.33344298245614035,0,Active
107487,Loyal Champions,7805.31,0.03042385,VIP Lounge Access & Exclusive Partner Perks,5,1.0197368421052633,14329.0,14,0.3169956140350877,0,Active
192009,Active Leisure,7805.31,0.02934924,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,51815.0,57,0.3169956140350877,0,Active
717407,Active Leisure,7805.31,0.0025411835,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,38988.0,66,0.029742324561403514,0,Active
640116,Loyal Champions,7806.14,0.03127033,VIP Lounge Access & Exclusive Partner Perks,16,2.0065789473684212,29088.0,33,0.0712719298245614,0,Active
849813,Ghost Members,7809.86,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,13,1.0,1,Soft Churn
282723,Loyal Champions,7814.6,0.026315609,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,23657.0,26,0.3169956140350877,0,Active
122020,Active Leisure,7822.3,0.018963357,Seasonal Flight Promos & Partner Hotel Deals,29,2.0065789473684212,49699.0,33,0.19002518580189673,0,Active
163776,Active Leisure,7832.57,0.0036870416,Seasonal Flight Promos & Partner Hotel Deals,20,2.0065789473684212,36461.0,73,0.1981098547571891,0,Active
170655,New Members (Onboarding),7627.43,0.99299663,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,2,1.0,1,Soft Churn
481660,Loyal Champions,7659.5,0.14265478,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,27522.0,4,0.3169956140350877,0,Active
844479,Active Leisure,7838.07,0.0020801716,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,32708.0,61,0.054824561403508776,0,Active
235506,Loyal Champions,7840.17,0.034157123,VIP Lounge Access & Exclusive Partner Perks,10,1.0197368421052633,17252.0,9,0.054824561403508776,0,Active
670939,Loyal Champions,7752.93,0.14429584,VIP Lounge Access & Exclusive Partner Perks,8,1.0197368421052633,24108.0,3,0.3169956140350877,0,Active
700011,Ghost Members,7840.17,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,72,1.0,1,Soft Churn
780236,Active Leisure,7840.17,0.0023558238,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,38878.0,71,0.3169956140350877,0,Active
922614,At-Risk Elites,7792.07,0.9863261,Priority Reactivation Concierge & Status Extension,0,24.0,-450.0,4,0.7378289473684211,1,Soft Churn
990955,Active Leisure,7840.65,0.023359954,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,50977.0,17,0.3641417346430633,0,Active
